"Region";"Type";"Date";"Variable";"Value"
"12 Hordaland";"01 Nye eneboliger";2010;"Kvadratmeterpris (kr)";22360
"12 Hordaland";"01 Nye eneboliger";2010;"Endring i prosent fra foregående år";2,1
"12 Hordaland";"01 Nye eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";112,7
"12 Hordaland";"01 Nye eneboliger";2011;"Kvadratmeterpris (kr)";25718
"12 Hordaland";"01 Nye eneboliger";2011;"Endring i prosent fra foregående år";15
"12 Hordaland";"01 Nye eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";119,7
"12 Hordaland";"01 Nye eneboliger";2012;"Kvadratmeterpris (kr)";26833
"12 Hordaland";"01 Nye eneboliger";2012;"Endring i prosent fra foregående år";4,3
"12 Hordaland";"01 Nye eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";120,1
"12 Hordaland";"01 Nye eneboliger";2013;"Kvadratmeterpris (kr)";28019
"12 Hordaland";"01 Nye eneboliger";2013;"Endring i prosent fra foregående år";4,4
"12 Hordaland";"01 Nye eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";121,1
"12 Hordaland";"01 Nye eneboliger";2014;"Kvadratmeterpris (kr)";29302
"12 Hordaland";"01 Nye eneboliger";2014;"Endring i prosent fra foregående år";4,6
"12 Hordaland";"01 Nye eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";122,6
"12 Hordaland";"01 Nye eneboliger";2015;"Kvadratmeterpris (kr)";30767
"12 Hordaland";"01 Nye eneboliger";2015;"Endring i prosent fra foregående år";5
"12 Hordaland";"01 Nye eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";121,2
"12 Hordaland";"02 Brukte eneboliger";1999;"Kvadratmeterpris (kr)";6524
"12 Hordaland";"02 Brukte eneboliger";1999;"Endring i prosent fra foregående år";0
"12 Hordaland";"02 Brukte eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";89,2
"12 Hordaland";"02 Brukte eneboliger";2000;"Kvadratmeterpris (kr)";7581
"12 Hordaland";"02 Brukte eneboliger";2000;"Endring i prosent fra foregående år";16,2
"12 Hordaland";"02 Brukte eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";91,2
"12 Hordaland";"02 Brukte eneboliger";2001;"Kvadratmeterpris (kr)";10296
"12 Hordaland";"02 Brukte eneboliger";2001;"Endring i prosent fra foregående år";0
"12 Hordaland";"02 Brukte eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";85,2
"12 Hordaland";"02 Brukte eneboliger";2002;"Kvadratmeterpris (kr)";11477
"12 Hordaland";"02 Brukte eneboliger";2002;"Endring i prosent fra foregående år";11,5
"12 Hordaland";"02 Brukte eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";89
"12 Hordaland";"02 Brukte eneboliger";2003;"Kvadratmeterpris (kr)";11957
"12 Hordaland";"02 Brukte eneboliger";2003;"Endring i prosent fra foregående år";4,2
"12 Hordaland";"02 Brukte eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";89,8
"12 Hordaland";"02 Brukte eneboliger";2004;"Kvadratmeterpris (kr)";13688
"12 Hordaland";"02 Brukte eneboliger";2004;"Endring i prosent fra foregående år";14,5
"12 Hordaland";"02 Brukte eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";100,4
"12 Hordaland";"02 Brukte eneboliger";2005;"Kvadratmeterpris (kr)";15239
"12 Hordaland";"02 Brukte eneboliger";2005;"Endring i prosent fra foregående år";11,3
"12 Hordaland";"02 Brukte eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";102,5
"12 Hordaland";"02 Brukte eneboliger";2006;"Kvadratmeterpris (kr)";17730
"12 Hordaland";"02 Brukte eneboliger";2006;"Endring i prosent fra foregående år";16,3
"12 Hordaland";"02 Brukte eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";108
"12 Hordaland";"02 Brukte eneboliger";2007;"Kvadratmeterpris (kr)";19893
"12 Hordaland";"02 Brukte eneboliger";2007;"Endring i prosent fra foregående år";12,2
"12 Hordaland";"02 Brukte eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";108,2
"12 Hordaland";"02 Brukte eneboliger";2008;"Kvadratmeterpris (kr)";18582
"12 Hordaland";"02 Brukte eneboliger";2008;"Endring i prosent fra foregående år";-6,6
"12 Hordaland";"02 Brukte eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";90,4
"12 Hordaland";"02 Brukte eneboliger";2009;"Kvadratmeterpris (kr)";18577
"12 Hordaland";"02 Brukte eneboliger";2009;"Endring i prosent fra foregående år";0
"12 Hordaland";"02 Brukte eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";84,8
"12 Hordaland";"02 Brukte eneboliger";2010;"Kvadratmeterpris (kr)";19842
"12 Hordaland";"02 Brukte eneboliger";2010;"Endring i prosent fra foregående år";6,6
"12 Hordaland";"02 Brukte eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";88,7
"12 Hordaland";"02 Brukte eneboliger";2011;"Kvadratmeterpris (kr)";21480
"12 Hordaland";"02 Brukte eneboliger";2011;"Endring i prosent fra foregående år";8,3
"12 Hordaland";"02 Brukte eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";83,5
"12 Hordaland";"02 Brukte eneboliger";2012;"Kvadratmeterpris (kr)";22344
"12 Hordaland";"02 Brukte eneboliger";2012;"Endring i prosent fra foregående år";4
"12 Hordaland";"02 Brukte eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";83,3
"12 Hordaland";"02 Brukte eneboliger";2013;"Kvadratmeterpris (kr)";23142
"12 Hordaland";"02 Brukte eneboliger";2013;"Endring i prosent fra foregående år";3,6
"12 Hordaland";"02 Brukte eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";82,6
"12 Hordaland";"02 Brukte eneboliger";2014;"Kvadratmeterpris (kr)";23906
"12 Hordaland";"02 Brukte eneboliger";2014;"Endring i prosent fra foregående år";3,3
"12 Hordaland";"02 Brukte eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";81,6
"12 Hordaland";"02 Brukte eneboliger";2015;"Kvadratmeterpris (kr)";25388
"12 Hordaland";"02 Brukte eneboliger";2015;"Endring i prosent fra foregående år";6,2
"12 Hordaland";"02 Brukte eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";82,5
"14 Sogn og Fjordane";"01 Nye eneboliger";1999;"Kvadratmeterpris (kr)";7042
"14 Sogn og Fjordane";"01 Nye eneboliger";1999;"Endring i prosent fra foregående år";0
"14 Sogn og Fjordane";"01 Nye eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";133,8
"14 Sogn og Fjordane";"01 Nye eneboliger";2000;"Kvadratmeterpris (kr)";8359
"14 Sogn og Fjordane";"01 Nye eneboliger";2000;"Endring i prosent fra foregående år";18,7
"14 Sogn og Fjordane";"01 Nye eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";147,4
"14 Sogn og Fjordane";"01 Nye eneboliger";2001;"Kvadratmeterpris (kr)";10644
"14 Sogn og Fjordane";"01 Nye eneboliger";2001;"Endring i prosent fra foregående år";0
"14 Sogn og Fjordane";"01 Nye eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";228,2
"14 Sogn og Fjordane";"01 Nye eneboliger";2002;"Kvadratmeterpris (kr)";10596
"14 Sogn og Fjordane";"01 Nye eneboliger";2002;"Endring i prosent fra foregående år";-0,5
"14 Sogn og Fjordane";"01 Nye eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";154,9
"14 Sogn og Fjordane";"01 Nye eneboliger";2003;"Kvadratmeterpris (kr)";11332
"14 Sogn og Fjordane";"01 Nye eneboliger";2003;"Endring i prosent fra foregående år";6,9
"14 Sogn og Fjordane";"01 Nye eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";165
"14 Sogn og Fjordane";"01 Nye eneboliger";2004;"Kvadratmeterpris (kr)";11864
"14 Sogn og Fjordane";"01 Nye eneboliger";2004;"Endring i prosent fra foregående år";4,7
"14 Sogn og Fjordane";"01 Nye eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";150,3
"14 Sogn og Fjordane";"01 Nye eneboliger";2005;"Kvadratmeterpris (kr)";13692
"14 Sogn og Fjordane";"01 Nye eneboliger";2005;"Endring i prosent fra foregående år";15,4
"14 Sogn og Fjordane";"01 Nye eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";166,5
"14 Sogn og Fjordane";"01 Nye eneboliger";2006;"Kvadratmeterpris (kr)";12390
"14 Sogn og Fjordane";"01 Nye eneboliger";2006;"Endring i prosent fra foregående år";-9,5
"14 Sogn og Fjordane";"01 Nye eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";121,6
"14 Sogn og Fjordane";"01 Nye eneboliger";2007;"Kvadratmeterpris (kr)";14243
"14 Sogn og Fjordane";"01 Nye eneboliger";2007;"Endring i prosent fra foregående år";15
"14 Sogn og Fjordane";"01 Nye eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";121,2
"14 Sogn og Fjordane";"01 Nye eneboliger";2008;"Kvadratmeterpris (kr)";16283
"14 Sogn og Fjordane";"01 Nye eneboliger";2008;"Endring i prosent fra foregående år";14,3
"14 Sogn og Fjordane";"01 Nye eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";140,7
"14 Sogn og Fjordane";"01 Nye eneboliger";2009;"Kvadratmeterpris (kr)";19263
"14 Sogn og Fjordane";"01 Nye eneboliger";2009;"Endring i prosent fra foregående år";18,3
"14 Sogn og Fjordane";"01 Nye eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";156,8
"14 Sogn og Fjordane";"01 Nye eneboliger";2010;"Kvadratmeterpris (kr)";19870
"14 Sogn og Fjordane";"01 Nye eneboliger";2010;"Endring i prosent fra foregående år";3,2
"14 Sogn og Fjordane";"01 Nye eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";152,9
"14 Sogn og Fjordane";"01 Nye eneboliger";2011;"Kvadratmeterpris (kr)";21800
"14 Sogn og Fjordane";"01 Nye eneboliger";2011;"Endring i prosent fra foregående år";9,7
"14 Sogn og Fjordane";"01 Nye eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";153,7
"14 Sogn og Fjordane";"01 Nye eneboliger";2012;"Kvadratmeterpris (kr)";23452
"14 Sogn og Fjordane";"01 Nye eneboliger";2012;"Endring i prosent fra foregående år";7,6
"14 Sogn og Fjordane";"01 Nye eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";155,7
"14 Sogn og Fjordane";"01 Nye eneboliger";2013;"Kvadratmeterpris (kr)";23001
"14 Sogn og Fjordane";"01 Nye eneboliger";2013;"Endring i prosent fra foregående år";-1,9
"14 Sogn og Fjordane";"01 Nye eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";149,3
"14 Sogn og Fjordane";"01 Nye eneboliger";2014;"Kvadratmeterpris (kr)";25775
"14 Sogn og Fjordane";"01 Nye eneboliger";2014;"Endring i prosent fra foregående år";12,1
"14 Sogn og Fjordane";"01 Nye eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";165,5
"14 Sogn og Fjordane";"01 Nye eneboliger";2015;"Kvadratmeterpris (kr)";26042
"14 Sogn og Fjordane";"01 Nye eneboliger";2015;"Endring i prosent fra foregående år";1
"14 Sogn og Fjordane";"01 Nye eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";166,8
"14 Sogn og Fjordane";"02 Brukte eneboliger";1999;"Kvadratmeterpris (kr)";5264
"14 Sogn og Fjordane";"02 Brukte eneboliger";1999;"Endring i prosent fra foregående år";0
"14 Sogn og Fjordane";"02 Brukte eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";74,8
"14 Sogn og Fjordane";"02 Brukte eneboliger";2000;"Kvadratmeterpris (kr)";5671
"14 Sogn og Fjordane";"02 Brukte eneboliger";2000;"Endring i prosent fra foregående år";7,7
"14 Sogn og Fjordane";"02 Brukte eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";67,8
"14 Sogn og Fjordane";"02 Brukte eneboliger";2001;"Kvadratmeterpris (kr)";4665
"14 Sogn og Fjordane";"02 Brukte eneboliger";2001;"Endring i prosent fra foregående år";0
"14 Sogn og Fjordane";"02 Brukte eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";43,8
"14 Sogn og Fjordane";"02 Brukte eneboliger";2002;"Kvadratmeterpris (kr)";6840
"14 Sogn og Fjordane";"02 Brukte eneboliger";2002;"Endring i prosent fra foregående år";46,6
"14 Sogn og Fjordane";"02 Brukte eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";64,6
"14 Sogn og Fjordane";"02 Brukte eneboliger";2003;"Kvadratmeterpris (kr)";6866
"14 Sogn og Fjordane";"02 Brukte eneboliger";2003;"Endring i prosent fra foregående år";0
"14 Sogn og Fjordane";"02 Brukte eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";60,6
"14 Sogn og Fjordane";"02 Brukte eneboliger";2004;"Kvadratmeterpris (kr)";7896
"14 Sogn og Fjordane";"02 Brukte eneboliger";2004;"Endring i prosent fra foregående år";15
"14 Sogn og Fjordane";"02 Brukte eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";66,6
"14 Sogn og Fjordane";"02 Brukte eneboliger";2005;"Kvadratmeterpris (kr)";8221
"14 Sogn og Fjordane";"02 Brukte eneboliger";2005;"Endring i prosent fra foregående år";4,1
"14 Sogn og Fjordane";"02 Brukte eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";60
"14 Sogn og Fjordane";"02 Brukte eneboliger";2006;"Kvadratmeterpris (kr)";10187
"14 Sogn og Fjordane";"02 Brukte eneboliger";2006;"Endring i prosent fra foregående år";23,9
"14 Sogn og Fjordane";"02 Brukte eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";82,2
"14 Sogn og Fjordane";"02 Brukte eneboliger";2007;"Kvadratmeterpris (kr)";11754
"14 Sogn og Fjordane";"02 Brukte eneboliger";2007;"Endring i prosent fra foregående år";15,4
"14 Sogn og Fjordane";"02 Brukte eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";82,5
"14 Sogn og Fjordane";"02 Brukte eneboliger";2008;"Kvadratmeterpris (kr)";11572
"14 Sogn og Fjordane";"02 Brukte eneboliger";2008;"Endring i prosent fra foregående år";-1,5
"14 Sogn og Fjordane";"02 Brukte eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";71,1
"14 Sogn og Fjordane";"02 Brukte eneboliger";2009;"Kvadratmeterpris (kr)";12286
"14 Sogn og Fjordane";"02 Brukte eneboliger";2009;"Endring i prosent fra foregående år";6,2
"14 Sogn og Fjordane";"02 Brukte eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";63,8
"14 Sogn og Fjordane";"02 Brukte eneboliger";2010;"Kvadratmeterpris (kr)";12993
"14 Sogn og Fjordane";"02 Brukte eneboliger";2010;"Endring i prosent fra foregående år";5,5
"14 Sogn og Fjordane";"02 Brukte eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";65,4
"14 Sogn og Fjordane";"02 Brukte eneboliger";2011;"Kvadratmeterpris (kr)";14186
"14 Sogn og Fjordane";"02 Brukte eneboliger";2011;"Endring i prosent fra foregående år";9,2
"14 Sogn og Fjordane";"02 Brukte eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";65,1
"14 Sogn og Fjordane";"02 Brukte eneboliger";2012;"Kvadratmeterpris (kr)";15064
"14 Sogn og Fjordane";"02 Brukte eneboliger";2012;"Endring i prosent fra foregående år";6,2
"14 Sogn og Fjordane";"02 Brukte eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";64,2
"14 Sogn og Fjordane";"02 Brukte eneboliger";2013;"Kvadratmeterpris (kr)";15407
"14 Sogn og Fjordane";"02 Brukte eneboliger";2013;"Endring i prosent fra foregående år";2,3
"14 Sogn og Fjordane";"02 Brukte eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";67
"14 Sogn og Fjordane";"02 Brukte eneboliger";2014;"Kvadratmeterpris (kr)";15577
"14 Sogn og Fjordane";"02 Brukte eneboliger";2014;"Endring i prosent fra foregående år";1,1
"14 Sogn og Fjordane";"02 Brukte eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";60,4
"14 Sogn og Fjordane";"02 Brukte eneboliger";2015;"Kvadratmeterpris (kr)";15615
"14 Sogn og Fjordane";"02 Brukte eneboliger";2015;"Endring i prosent fra foregående år";0,2
"14 Sogn og Fjordane";"02 Brukte eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";60
"15 Møre og Romsdal";"01 Nye eneboliger";1999;"Kvadratmeterpris (kr)";7316
"15 Møre og Romsdal";"01 Nye eneboliger";1999;"Endring i prosent fra foregående år";0
"15 Møre og Romsdal";"01 Nye eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";139,6
"15 Møre og Romsdal";"01 Nye eneboliger";2000;"Kvadratmeterpris (kr)";8311
"15 Møre og Romsdal";"01 Nye eneboliger";2000;"Endring i prosent fra foregående år";13,6
"15 Møre og Romsdal";"01 Nye eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";142,7
"15 Møre og Romsdal";"01 Nye eneboliger";2001;"Kvadratmeterpris (kr)";11145
"15 Møre og Romsdal";"01 Nye eneboliger";2001;"Endring i prosent fra foregående år";0
"15 Møre og Romsdal";"01 Nye eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";142,2
"15 Møre og Romsdal";"01 Nye eneboliger";2002;"Kvadratmeterpris (kr)";12660
"15 Møre og Romsdal";"01 Nye eneboliger";2002;"Endring i prosent fra foregående år";13,6
"15 Møre og Romsdal";"01 Nye eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";151,5
"15 Møre og Romsdal";"01 Nye eneboliger";2003;"Kvadratmeterpris (kr)";13051
"15 Møre og Romsdal";"01 Nye eneboliger";2003;"Endring i prosent fra foregående år";3,1
"15 Møre og Romsdal";"01 Nye eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";155,8
"15 Møre og Romsdal";"01 Nye eneboliger";2004;"Kvadratmeterpris (kr)";13566
"15 Møre og Romsdal";"01 Nye eneboliger";2004;"Endring i prosent fra foregående år";3,9
"15 Møre og Romsdal";"01 Nye eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";154,1
"15 Møre og Romsdal";"01 Nye eneboliger";2005;"Kvadratmeterpris (kr)";13671
"15 Møre og Romsdal";"01 Nye eneboliger";2005;"Endring i prosent fra foregående år";0,8
"15 Møre og Romsdal";"01 Nye eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";139,5
"15 Møre og Romsdal";"01 Nye eneboliger";2006;"Kvadratmeterpris (kr)";14632
"15 Møre og Romsdal";"01 Nye eneboliger";2006;"Endring i prosent fra foregående år";7
"15 Møre og Romsdal";"01 Nye eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";137,9
"15 Møre og Romsdal";"01 Nye eneboliger";2007;"Kvadratmeterpris (kr)";18061
"15 Møre og Romsdal";"01 Nye eneboliger";2007;"Endring i prosent fra foregående år";23,4
"15 Møre og Romsdal";"01 Nye eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";148,7
"15 Møre og Romsdal";"01 Nye eneboliger";2008;"Kvadratmeterpris (kr)";19049
"15 Møre og Romsdal";"01 Nye eneboliger";2008;"Endring i prosent fra foregående år";5,5
"15 Møre og Romsdal";"01 Nye eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";152,1
"15 Møre og Romsdal";"01 Nye eneboliger";2009;"Kvadratmeterpris (kr)";19732
"15 Møre og Romsdal";"01 Nye eneboliger";2009;"Endring i prosent fra foregående år";3,6
"15 Møre og Romsdal";"01 Nye eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";150
"15 Møre og Romsdal";"01 Nye eneboliger";2010;"Kvadratmeterpris (kr)";21618
"15 Møre og Romsdal";"01 Nye eneboliger";2010;"Endring i prosent fra foregående år";9,6
"15 Møre og Romsdal";"01 Nye eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";154,7
"15 Møre og Romsdal";"01 Nye eneboliger";2011;"Kvadratmeterpris (kr)";23317
"15 Møre og Romsdal";"01 Nye eneboliger";2011;"Endring i prosent fra foregående år";7,9
"15 Møre og Romsdal";"01 Nye eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";157,3
"15 Møre og Romsdal";"01 Nye eneboliger";2012;"Kvadratmeterpris (kr)";25542
"15 Møre og Romsdal";"01 Nye eneboliger";2012;"Endring i prosent fra foregående år";9,5
"15 Møre og Romsdal";"01 Nye eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";166,2
"15 Møre og Romsdal";"01 Nye eneboliger";2013;"Kvadratmeterpris (kr)";25619
"15 Møre og Romsdal";"01 Nye eneboliger";2013;"Endring i prosent fra foregående år";0,3
"15 Møre og Romsdal";"01 Nye eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";159,9
"15 Møre og Romsdal";"01 Nye eneboliger";2014;"Kvadratmeterpris (kr)";27146
"15 Møre og Romsdal";"01 Nye eneboliger";2014;"Endring i prosent fra foregående år";6
"15 Møre og Romsdal";"01 Nye eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";168,9
"15 Møre og Romsdal";"01 Nye eneboliger";2015;"Kvadratmeterpris (kr)";29305
"15 Møre og Romsdal";"01 Nye eneboliger";2015;"Endring i prosent fra foregående år";8
"15 Møre og Romsdal";"01 Nye eneboliger";2015;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";171,7
"15 Møre og Romsdal";"02 Brukte eneboliger";1999;"Kvadratmeterpris (kr)";5241
"15 Møre og Romsdal";"02 Brukte eneboliger";1999;"Endring i prosent fra foregående år";0
"15 Møre og Romsdal";"02 Brukte eneboliger";1999;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";71,6
"15 Møre og Romsdal";"02 Brukte eneboliger";2000;"Kvadratmeterpris (kr)";5825
"15 Møre og Romsdal";"02 Brukte eneboliger";2000;"Endring i prosent fra foregående år";11,1
"15 Møre og Romsdal";"02 Brukte eneboliger";2000;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";70,1
"15 Møre og Romsdal";"02 Brukte eneboliger";2001;"Kvadratmeterpris (kr)";7840
"15 Møre og Romsdal";"02 Brukte eneboliger";2001;"Endring i prosent fra foregående år";0
"15 Møre og Romsdal";"02 Brukte eneboliger";2001;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";70,3
"15 Møre og Romsdal";"02 Brukte eneboliger";2002;"Kvadratmeterpris (kr)";8354
"15 Møre og Romsdal";"02 Brukte eneboliger";2002;"Endring i prosent fra foregående år";6,6
"15 Møre og Romsdal";"02 Brukte eneboliger";2002;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";66
"15 Møre og Romsdal";"02 Brukte eneboliger";2003;"Kvadratmeterpris (kr)";8379
"15 Møre og Romsdal";"02 Brukte eneboliger";2003;"Endring i prosent fra foregående år";0,3
"15 Møre og Romsdal";"02 Brukte eneboliger";2003;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";64,2
"15 Møre og Romsdal";"02 Brukte eneboliger";2004;"Kvadratmeterpris (kr)";8802
"15 Møre og Romsdal";"02 Brukte eneboliger";2004;"Endring i prosent fra foregående år";5
"15 Møre og Romsdal";"02 Brukte eneboliger";2004;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";64,9
"15 Møre og Romsdal";"02 Brukte eneboliger";2005;"Kvadratmeterpris (kr)";9801
"15 Møre og Romsdal";"02 Brukte eneboliger";2005;"Endring i prosent fra foregående år";11,3
"15 Møre og Romsdal";"02 Brukte eneboliger";2005;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";71,7
"15 Møre og Romsdal";"02 Brukte eneboliger";2006;"Kvadratmeterpris (kr)";10609
"15 Møre og Romsdal";"02 Brukte eneboliger";2006;"Endring i prosent fra foregående år";8,2
"15 Møre og Romsdal";"02 Brukte eneboliger";2006;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";72,5
"15 Møre og Romsdal";"02 Brukte eneboliger";2007;"Kvadratmeterpris (kr)";12144
"15 Møre og Romsdal";"02 Brukte eneboliger";2007;"Endring i prosent fra foregående år";14,5
"15 Møre og Romsdal";"02 Brukte eneboliger";2007;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";67,2
"15 Møre og Romsdal";"02 Brukte eneboliger";2008;"Kvadratmeterpris (kr)";12524
"15 Møre og Romsdal";"02 Brukte eneboliger";2008;"Endring i prosent fra foregående år";3,1
"15 Møre og Romsdal";"02 Brukte eneboliger";2008;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";65,7
"15 Møre og Romsdal";"02 Brukte eneboliger";2009;"Kvadratmeterpris (kr)";13152
"15 Møre og Romsdal";"02 Brukte eneboliger";2009;"Endring i prosent fra foregående år";5
"15 Møre og Romsdal";"02 Brukte eneboliger";2009;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";66,7
"15 Møre og Romsdal";"02 Brukte eneboliger";2010;"Kvadratmeterpris (kr)";13970
"15 Møre og Romsdal";"02 Brukte eneboliger";2010;"Endring i prosent fra foregående år";6
"15 Møre og Romsdal";"02 Brukte eneboliger";2010;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";64,6
"15 Møre og Romsdal";"02 Brukte eneboliger";2011;"Kvadratmeterpris (kr)";14822
"15 Møre og Romsdal";"02 Brukte eneboliger";2011;"Endring i prosent fra foregående år";6,1
"15 Møre og Romsdal";"02 Brukte eneboliger";2011;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";63,6
"15 Møre og Romsdal";"02 Brukte eneboliger";2012;"Kvadratmeterpris (kr)";15367
"15 Møre og Romsdal";"02 Brukte eneboliger";2012;"Endring i prosent fra foregående år";3,7
"15 Møre og Romsdal";"02 Brukte eneboliger";2012;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";60,2
"15 Møre og Romsdal";"02 Brukte eneboliger";2013;"Kvadratmeterpris (kr)";16024
"15 Møre og Romsdal";"02 Brukte eneboliger";2013;"Endring i prosent fra foregående år";4,3
"15 Møre og Romsdal";"02 Brukte eneboliger";2013;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";62,5
"15 Møre og Romsdal";"02 Brukte eneboliger";2014;"Kvadratmeterpris (kr)";16070
"15 Møre og Romsdal";"02 Brukte eneboliger";2014;"Endring i prosent fra foregående år";0,3
"15 Møre og Romsdal";"02 Brukte eneboliger";2014;"Nypris i prosent av bruktpris og bruktpris i prosent av nypris";59,2
